-0.335823815;;-0.392778394;;;-0.335823815
-0.332720172;;-0.389898874;;;-0.332720172
-0.32961292;;-0.387015536;;;-0.32961292
-0.326502094;;-0.384128408;;;-0.326502094
-0.323387728;;-0.38123752;;;-0.323387728
-0.320269854;;-0.378342899;;;-0.320269854
-0.317148507;;-0.375444573;;;-0.317148507
-0.314023721;;-0.372542572;;;-0.314023721
-0.31089553;;-0.369636922;;;-0.31089553
-0.307763967;;-0.366727654;;;-0.307763967
-0.304629066;;-0.363814795;;;-0.304629066
-0.301490863;;-0.360898374;;;-0.301490863
-0.298349389;;-0.357978419;;;-0.298349389
-0.295204681;;-0.355054959;;;-0.295204681
-0.292056771;;-0.352128023;;;-0.292056771
-0.288905693;;-0.349197639;;;-0.288905693
-0.285751483;;-0.346263836;;;-0.285751483
-0.282594174;;-0.343326643;;;-0.282594174
-0.279433801;;-0.340386089;;;-0.279433801
-0.276270397;;-0.337442201;;;-0.276270397
-0.273103997;;-0.33449501;;;-0.273103997
-0.269934636;;-0.331544543;;;-0.269934636
-0.266762348;;-0.32859083;;;-0.266762348
-0.263587166;;-0.3256339;;;-0.263587166
-0.260409126;;-0.322673782;;;-0.260409126
-0.257228262;;-0.319710504;;;-0.257228262
-0.254044609;;-0.316744096;;;-0.254044609
-0.250858201;;-0.313774587;;;-0.250858201
-0.247669072;;-0.310802006;;;-0.247669072
-0.244477258;;-0.307826381;;;-0.244477258
-0.241282792;;-0.304847743;;;-0.241282792
-0.23808571;;-0.301866119;;;-0.23808571
-0.234886046;;-0.298881541;;;-0.234886046
-0.231683835;;-0.295894035;;;-0.231683835
-0.228479111;;-0.292903633;;;-0.228479111
-0.225271909;;-0.289910363;;;-0.225271909
-0.222062265;;-0.286914254;;;-0.222062265
-0.218850213;;-0.283915336;;;-0.218850213
-0.215635787;;-0.280913638;;;-0.215635787
-0.212419023;;-0.27790919;;;-0.212419023
-0.209199955;;-0.27490202;;;-0.209199955
-0.205978619;;-0.271892159;;;-0.205978619
-0.202755049;;-0.268879636;;;-0.202755049
-0.19952928;;-0.265864481;;;-0.19952928
-0.196301347;;-0.262846722;;;-0.196301347
-0.193071286;;-0.259826389;;;-0.193071286
-0.189839131;;-0.256803513;;;-0.189839131
-0.186604917;;-0.253778122;;;-0.186604917
-0.18336868;;-0.250750247;;;-0.18336868
-0.180130454;;-0.247719916;;;-0.180130454
-0.176890275;;-0.24468716;;;-0.176890275
-0.173648178;;-0.241652008;;;-0.173648178
-0.170404197;;-0.23861449;;;-0.170404197
-0.167158369;;-0.235574636;;;-0.167158369
-0.163910727;;-0.232532475;;;-0.163910727
-0.160661309;;-0.229488038;;;-0.160661309
-0.157410148;;-0.226441353;;;-0.157410148
-0.15415728;;-0.223392452;;;-0.15415728
-0.15090274;;-0.220341363;;;-0.15090274
-0.147646564;;-0.217288117;;;-0.147646564
-0.144388787;;-0.214232743;;;-0.144388787
-0.141129444;;-0.211175272;;;-0.141129444
-0.13786857;;-0.208115733;;;-0.13786857
-0.134606202;;-0.205054156;;;-0.134606202
-0.131342373;;-0.201990572;;;-0.131342373
-0.128077121;;-0.19892501;;;-0.128077121
-0.124810479;;-0.1958575;;;-0.124810479
-0.121542484;;-0.192788073;;;-0.121542484
-0.118273171;;-0.189716758;;;-0.118273171
-0.115002575;;-0.186643585;;;-0.115002575
-0.111730732;;-0.183568585;;;-0.111730732
-0.108457678;;-0.180491788;;;-0.108457678
-0.105183447;;-0.177413224;;;-0.105183447
-0.101908076;;-0.174332922;;;-0.101908076
-0.0986316;;-0.171250913;;;-0.0986316
-0.095354054;;-0.168167228;;;-0.095354054
-0.092075474;;-0.165081896;;;-0.092075474
-0.088795895;;-0.161994948;;;-0.088795895
-0.085515354;;-0.158906414;;;-0.085515354
-0.082233885;;-0.155816324;;;-0.082233885
-0.078951525;;-0.152724708;;;-0.078951525
-0.075668308;;-0.149631597;;;-0.075668308
-0.07238427;;-0.146537021;;;-0.07238427
-0.069099448;;-0.14344101;;;-0.069099448
-0.065813877;;-0.140343595;;;-0.065813877
-0.062527591;;-0.137244805;;;-0.062527591
-0.059240628;;-0.134144672;;;-0.059240628
-0.055953022;;-0.131043226;;;-0.055953022
-0.05266481;;-0.127940496;;;-0.05266481
-0.049376026;;-0.124836513;;;-0.049376026
-0.046086707;;-0.121731309;;;-0.046086707
-0.042796888;;-0.118624912;;;-0.042796888
-0.039506605;;-0.115517354;;;-0.039506605
-0.036215893;;-0.112408665;;;-0.036215893
-0.032924789;;-0.109298875;;;-0.032924789
-0.029633328;;-0.106188016;;;-0.029633328
-0.026341545;;-0.103076116;;;-0.026341545
-0.023049477;;-0.099963207;;;-0.023049477
-0.019757159;;-0.09684932;;;-0.019757159
-0.016464626;;-0.093734484;;;-0.016464626
-0.013171915;;-0.09061873;;;-0.013171915
-0.009879061;;-0.08750209;;;-0.009879061
-0.006586101;;-0.084384592;;;-0.006586101
-0.003293068;;-0.081266268;;;-0.003293068
1.22E-16;;-0.078147149;;;1.22E-16
0.003293068;;-0.075027264;;;0.003293068
0.006586101;;-0.071906645;;;0.006586101
0.009879061;;-0.068785322;;;0.009879061
0.013171915;;-0.065663325;;;0.013171915
0.016464626;;-0.062540685;;;0.016464626
0.019757159;;-0.059417433;;;0.019757159
0.023049477;;-0.0562936;;;0.023049477
0.026341545;;-0.053169215;;;0.026341545
0.029633328;;-0.050044309;;;0.029633328
0.032924789;;-0.046918914;;;0.032924789
0.036215893;;-0.043793059;;;0.036215893
0.039506605;;-0.040666775;;;0.039506605
0.042796888;;-0.037540093;;;0.042796888
0.046086707;;-0.034413044;;;0.046086707
0.049376026;;-0.031285658;;;0.049376026
0.05266481;;-0.028157965;;;0.05266481
0.055953022;;-0.025029996;;;0.055953022
0.059240628;;-0.021901783;;;0.059240628
0.062527591;;-0.018773355;;;0.062527591
0.065813877;;-0.015644743;;;0.065813877
0.069099448;;-0.012515979;;;0.069099448
0.07238427;;-0.009387091;;;0.07238427
0.075668308;;-0.006258112;;;0.075668308
0.078951525;;-0.003129071;;;0.078951525
0.082233885;;1.22E-16;;;0.082233885
0.085515354;;0.003129071;;;0.085515354
0.088795895;;0.006258112;;;0.088795895
0.092075474;;0.009387091;;;0.092075474
0.095354054;;0.012515979;;;0.095354054
0.0986316;;0.015644743;;;0.0986316
0.101908076;;0.018773355;;;0.101908076
0.105183447;;0.021901783;;;0.105183447
0.108457678;;0.025029996;;;0.108457678
0.111730732;;0.028157965;;;0.111730732
0.115002575;;0.031285658;;;0.115002575
0.118273171;;0.034413044;;;0.118273171
0.121542484;;0.037540093;;;0.121542484
0.124810479;;0.040666775;;;0.124810479
0.128077121;;0.043793059;;;0.128077121
0.131342373;;0.046918914;;;0.131342373
0.134606202;;0.050044309;;;0.134606202
0.13786857;;0.053169215;;;0.13786857
0.141129444;;0.0562936;;;0.141129444
0.144388787;;0.059417433;;;0.144388787
0.147646564;;0.062540685;;;0.147646564
0.15090274;;0.065663325;;;0.15090274
0.15415728;;0.068785322;;;0.15415728
0.157410148;;0.071906645;;;0.157410148
0.160661309;;0.075027264;;;0.160661309
0.163910727;;0.078147149;;;0.163910727
0.167158369;;0.081266268;;;0.167158369
0.170404197;;0.084384592;;;0.170404197
0.173648178;;0.08750209;;;0.173648178
0.176890275;;0.09061873;;;0.176890275
