points : 1024
rounding: 32
-0.885935947;;;-0.64278761;;;;;;;;;-0.885935947;;;-0.64278761;;;-0.890073328;;;-0.861312628;;;-0.845929103
-0.884546927;;;-0.640261488;;;;;;;;;-0.884546927;;;-0.640261488;;;-0.888733694;;;-0.859631297;;;-0.844066551
-0.88315002;;;-0.637728423;;;;;;;;;-0.88315002;;;-0.637728423;;;-0.887386427;;;-0.857940604;;;-0.842193761
-0.881745236;;;-0.635188442;;;;;;;;;-0.881745236;;;-0.635188442;;;-0.886031539;;;-0.856240568;;;-0.840310754
-0.880332589;;;-0.632641573;;;;;;;;;-0.880332589;;;-0.632641573;;;-0.884669041;;;-0.854531208;;;-0.838417553
-0.878912091;;;-0.630087844;;;;;;;;;-0.878912091;;;-0.630087844;;;-0.883298946;;;-0.852812542;;;-0.836514182
-0.877483755;;;-0.627527281;;;;;;;;;-0.877483755;;;-0.627527281;;;-0.881921264;;;-0.851084589;;;-0.834600663
-0.876047594;;;-0.624959914;;;;;;;;;-0.876047594;;;-0.624959914;;;-0.880536009;;;-0.849347368;;;-0.83267702
-0.87460362;;;-0.622385769;;;;;;;;;-0.87460362;;;-0.622385769;;;-0.87914319;;;-0.847600897;;;-0.830743276
-0.873151846;;;-0.619804875;;;;;;;;;-0.873151846;;;-0.619804875;;;-0.877742822;;;-0.845845196;;;-0.828799455
-0.871692286;;;-0.617217259;;;;;;;;;-0.871692286;;;-0.617217259;;;-0.876334915;;;-0.844080284;;;-0.826845579
-0.870224952;;;-0.61462295;;;;;;;;;-0.870224952;;;-0.61462295;;;-0.874919482;;;-0.84230618;;;-0.824881674
-0.868749857;;;-0.612021976;;;;;;;;;-0.868749857;;;-0.612021976;;;-0.873496535;;;-0.840522903;;;-0.822907761
-0.867267014;;;-0.609414365;;;;;;;;;-0.867267014;;;-0.609414365;;;-0.872066085;;;-0.838730473;;;-0.820923867
-0.865776438;;;-0.606800146;;;;;;;;;-0.865776438;;;-0.606800146;;;-0.870628147;;;-0.836928909;;;-0.818930014
-0.86427814;;;-0.604179346;;;;;;;;;-0.86427814;;;-0.604179346;;;-0.86918273;;;-0.835118231;;;-0.816926227
-0.862772135;;;-0.601551994;;;;;;;;;-0.862772135;;;-0.601551994;;;-0.86772985;;;-0.833298459;;;-0.81491253
-0.861258435;;;-0.598918119;;;;;;;;;-0.861258435;;;-0.598918119;;;-0.866269516;;;-0.831469612;;;-0.812888948
-0.859737055;;;-0.596277748;;;;;;;;;-0.859737055;;;-0.596277748;;;-0.864801743;;;-0.829631711;;;-0.810855504
-0.858208008;;;-0.593630912;;;;;;;;;-0.858208008;;;-0.593630912;;;-0.863326543;;;-0.827784775;;;-0.808812224
-0.856671307;;;-0.590977638;;;;;;;;;-0.856671307;;;-0.590977638;;;-0.861843928;;;-0.825928824;;;-0.806759133
-0.855126966;;;-0.588317955;;;;;;;;;-0.855126966;;;-0.588317955;;;-0.860353911;;;-0.824063879;;;-0.804696256
-0.853574999;;;-0.585651893;;;;;;;;;-0.853574999;;;-0.585651893;;;-0.858856506;;;-0.82218996;;;-0.802623617
-0.85201542;;;-0.582979479;;;;;;;;;-0.85201542;;;-0.582979479;;;-0.857351724;;;-0.820307088;;;-0.800541241
-0.850448243;;;-0.580300743;;;;;;;;;-0.850448243;;;-0.580300743;;;-0.855839579;;;-0.818415282;;;-0.798449154
-0.848873481;;;-0.577615715;;;;;;;;;-0.848873481;;;-0.577615715;;;-0.854320083;;;-0.816514564;;;-0.796347382
-0.84729115;;;-0.574924422;;;;;;;;;-0.84729115;;;-0.574924422;;;-0.852793251;;;-0.814604954;;;-0.794235949
-0.845701262;;;-0.572226895;;;;;;;;;-0.845701262;;;-0.572226895;;;-0.851259094;;;-0.812686473;;;-0.792114882
-0.844103832;;;-0.569523163;;;;;;;;;-0.844103832;;;-0.569523163;;;-0.849717626;;;-0.810759142;;;-0.789984205
-0.842498874;;;-0.566813254;;;;;;;;;-0.842498874;;;-0.566813254;;;-0.848168861;;;-0.808822982;;;-0.787843946
-0.840886403;;;-0.564097199;;;;;;;;;-0.840886403;;;-0.564097199;;;-0.846612812;;;-0.806878013;;;-0.785694129
-0.839266433;;;-0.561375026;;;;;;;;;-0.839266433;;;-0.561375026;;;-0.845049491;;;-0.804924258;;;-0.783534782
-0.837638978;;;-0.558646766;;;;;;;;;-0.837638978;;;-0.558646766;;;-0.843478913;;;-0.802961738;;;-0.78136593
-0.836004054;;;-0.555912447;;;;;;;;;-0.836004054;;;-0.555912447;;;-0.84190109;;;-0.800990473;;;-0.779187599
-0.834361673;;;-0.5531721;;;;;;;;;-0.834361673;;;-0.5531721;;;-0.840316038;;;-0.799010485;;;-0.776999816
-0.832711852;;;-0.550425755;;;;;;;;;-0.832711852;;;-0.550425755;;;-0.838723768;;;-0.797021797;;;-0.774802607
-0.831054605;;;-0.54767344;;;;;;;;;-0.831054605;;;-0.54767344;;;-0.837124295;;;-0.795024428;;;-0.772596
-0.829389947;;;-0.544915186;;;;;;;;;-0.829389947;;;-0.544915186;;;-0.835517632;;;-0.793018402;;;-0.77038002
-0.827717891;;;-0.542151023;;;;;;;;;-0.827717891;;;-0.542151023;;;-0.833903794;;;-0.79100374;;;-0.768154695
-0.826038455;;;-0.53938098;;;;;;;;;-0.826038455;;;-0.53938098;;;-0.832282794;;;-0.788980464;;;-0.765920052
-0.824351652;;;-0.536605089;;;;;;;;;-0.824351652;;;-0.536605089;;;-0.830654646;;;-0.786948597;;;-0.763676118
-0.822657497;;;-0.533823378;;;;;;;;;-0.822657497;;;-0.533823378;;;-0.829019364;;;-0.784908159;;;-0.76142292
-0.820956005;;;-0.531035878;;;;;;;;;-0.820956005;;;-0.531035878;;;-0.827376962;;;-0.782859174;;;-0.759160485
-0.819247193;;;-0.52824262;;;;;;;;;-0.819247193;;;-0.52824262;;;-0.825727454;;;-0.780801663;;;-0.756888841
-0.817531074;;;-0.525443633;;;;;;;;;-0.817531074;;;-0.525443633;;;-0.824070855;;;-0.778735649;;;-0.754608016
-0.815807665;;;-0.522638948;;;;;;;;;-0.815807665;;;-0.522638948;;;-0.822407178;;;-0.776661156;;;-0.752318036
-0.81407698;;;-0.519828595;;;;;;;;;-0.81407698;;;-0.519828595;;;-0.820736438;;;-0.774578204;;;-0.750018931
